Project,previousDate,previousHash,previousValue,changesDate,changesHash,newValue,featureChanges,action
meteor,19-12-2015,1b34866de2dd8415bfa2ddbda1d8fcba00e33499,58,23-12-2015,15d9048860fb8991b48b6539276759e3a260bd75,0,class_declarations,deletions
meteor,23-12-2015,72126639812fec1c0d723404575a9639857fd167,48,27-12-2015,f3bf661068449765d91bb0e8cb0517c50c058b2b,0,class_declarations,deletions
meteor,28-12-2015,6c9b56d937eb95a5ec21160a11f1430488b547b3,52,30-12-2015,ccf7e5e65c81405d2be014650b5568ba47f72abb,0,class_declarations,deletions
meteor,07-01-2016,221d8af44b62b91de50f93077c2b488db4a06dc4,52,08-01-2016,9f10931093fa91ed0aa43ebd32040a2ce3105692,0,class_declarations,deletions
meteor,08-01-2016,fb89e46c8cd09310f5aff7665e3d1d3697e93b34,52,12-01-2016,69decc9c12627c42003a92e820d1ea2eb8d8117f,0,class_declarations,deletions
meteor,24-01-2016,905c17990876ec9fe073a902e04afad47c6b33de,48,25-01-2016,a1772c775be688444edf7d96055d7622097da8ac,0,class_declarations,deletions
meteor,11-02-2016,7a80a8c8517dc721974141d77b7ee70492adcac2,48,15-02-2016,ce63717a1ce16e76cfa8677390deb0ee83ee9a60,0,class_declarations,deletions
meteor,20-02-2016,22d423e5a5a1944b81870f4a2da7022a2fd45eed,52,24-02-2016,5bf6bbea7f16fe8abfabf438c22ab8cbe8249d81,0,class_declarations,deletions
meteor,01-03-2016,cfdcc37e0d34675acc9543eb88d4082aaf9b96f1,52,03-03-2016,aed6cd7ea1b3e7e2c984665dce1cbb217db0202b,0,class_declarations,deletions
meteor,05-03-2016,9d613651157014ab7bce1f28cff2e8fc46da2e85,59,10-03-2016,139351dc608b0f881ac01aed5f343b6bcf49a714,0,class_declarations,deletions
meteor,10-03-2016,ac6a2a961fb5dd54c106d585303cf72605c6469e,53,11-03-2016,34f4c13f3b46146fd1f5f0be0ff3d14fafb09d04,0,class_declarations,deletions
meteor,15-03-2016,a9c32ed699f3aba89c43f011023b7f431921ca44,55,18-03-2016,59169547a72fd54e8236ca53ac20d353c4d67efd,0,class_declarations,deletions
meteor,07-04-2016,b5d1edbecb433bda32b71043922af384bf6f94ed,58,08-04-2016,f9ee5e0625de6583d3c407a25f8e81c0d882da0c,0,class_declarations,deletions
meteor,15-04-2016,de5411e8fdcf0b8b0f6fd2d8b7d6c0396caed0d0,58,18-04-2016,9d6f0936c6bbbbfb61f720b1ab1247e458592629,0,class_declarations,deletions
